ComponentID,Day,Temperature,Pressure,Vibration,UsageHours,DaysSinceMaintenance,Failure,Maintenance,ComponentHealth
2,131,97.184,34.412,1.168,93,9,0,0,0.798
2,132,90.901,31.412,1.321,93,10,1,1,0.942
2,133,90.639,36.155,1.34,40,1,1,1,0.935
2,134,86.615,32.786,1.032,52,1,0,0,0.908
2,135,94.904,34.327,0.936,67,2,0,0,0.896
2,136,94.359,35.002,1.158,14,3,1,1,0.923
2,137,88.554,35.457,0.625,26,1,0,0,0.898
2,138,91.927,30.007,0.735,41,2,0,0,0.899
2,139,87.601,31.737,0.859,50,3,0,0,0.889
2,140,94.987,35.243,0.857,5,4,1,1,0.977
2,141,87.521,31.244,0.663,22,1,0,0,0.961
2,142,91.297,33.322,0.447,34,2,0,0,0.957
2,143,89.287,31.909,0.805,40,3,0,0,0.941
2,144,89.993,32.889,0.783,54,4,0,0,0.928
2,145,94.547,31.136,1.009,72,5,0,0,0.905
2,146,92.895,34.024,1.06,87,6,1,1,0.981
2,147,88.506,33.833,1.105,104,1,0,0,0.978
2,148,96.108,33.817,1.291,94,2,1,1,0.934
2,149,88.413,36.987,1.312,110,1,0,0,0.919
2,150,89.601,34.848,1.23,119,2,0,0,0.913
2,151,94.241,33.455,1.431,130,3,0,0,0.907
2,152,88.126,33.811,1.636,142,4,0,0,0.904
2,153,94.984,33.771,1.422,149,5,0,0,0.892
2,154,92.658,36.005,1.648,165,6,0,0,0.894
2,155,97.083,34.86,1.657,176,7,0,0,0.873
2,156,93.554,39.619,1.433,191,8,0,0,0.86
2,157,95.151,39.751,1.684,202,9,0,0,0.847
2,158,96.41,38.758,1.706,218,10,0,0,0.826
2,159,97.229,34.637,1.844,225,11,0,0,0.811
2,160,97.847,37.538,2.039,242,12,0,0,0.779
2,161,98.826,36.497,1.639,252,13,0,0,0.775
2,162,97.56,37.365,1.963,266,14,0,0,0.748
2,163,98.432,34.367,2.197,276,15,0,0,0.739
2,164,99.372,37.267,2.317,292,16,0,0,0.714
2,165,101.727,35.704,2.346,41,17,1,1,0.962
2,166,96.046,28.808,1.009,53,1,0,0,0.952
2,167,94.836,31.74,0.762,70,2,0,0,0.932
2,168,91.802,35.858,1.009,80,3,0,0,0.921
2,169,94.663,34.492,0.891,94,4,0,0,0.91
2,170,85.151,32.406,1.181,102,5,0,0,0.9
2,171,87.2,34.489,1.295,111,6,0,0,0.894
2,172,88.851,37.713,1.505,123,7,0,0,0.878
2,173,95.744,36.262,1.584,139,8,0,0,0.869
2,174,87.795,36.633,1.434,151,9,0,0,0.862
2,175,93.975,40.931,1.578,95,10,1,1,0.993
2,176,89.604,36.383,1.238,103,1,0,0,0.995
2,177,88.231,32.231,1.353,118,2,0,0,0.981
2,178,89.357,33.145,1.326,133,3,0,0,0.979
2,179,89.097,33.456,1.358,51,4,1,1,0.945
2,180,88.027,32.918,0.775,65,1,0,0,0.929
2,181,84.703,35.73,1.027,71,2,0,0,0.914
2,182,90.738,32.786,1.057,81,3,0,0,0.896
2,183,88.338,33.765,1.028,91,4,0,0,0.894
2,184,85.451,32.263,1.377,100,5,0,0,0.889
2,185,88.463,29.975,1.261,100,6,1,1,0.988
2,186,85.325,31.669,1.535,77,1,1,1,0.966
2,187,87.718,32.29,1.015,93,1,0,0,0.933
2,188,89.529,33.068,1.398,104,2,0,0,0.907
2,189,88.595,35.84,1.302,117,3,0,0,0.897
2,190,92.957,30.14,1.311,130,4,0,0,0.879
2,191,92.508,32.71,1.249,143,5,0,0,0.864
2,192,89.791,34.241,1.55,27,6,1,1,0.977
2,193,85.584,29.546,0.696,41,1,0,0,0.953
2,194,87.066,34.611,0.593,54,2,0,0,0.934
2,195,88.838,32.78,1.061,72,3,0,0,0.919
2,196,84.107,30.839,0.939,90,4,0,0,0.896
2,197,82.759,33.306,1.198,107,5,0,0,0.882
2,198,82.548,33.433,1.402,115,6,0,0,0.863
2,199,94.564,38.236,1.156,131,7,0,0,0.848
2,200,90.274,37.512,1.517,138,8,0,0,0.85
2,201,87.818,31.725,1.352,148,9,0,0,0.835
2,202,92.027,33.057,1.592,84,10,1,1,0.951
2,203,88.313,32.504,1.295,100,1,0,0,0.95
2,204,89.234,31.471,1.256,115,2,0,0,0.917
2,205,89.915,32.601,1.171,126,3,0,0,0.913
2,206,85.161,30.202,1.169,133,4,0,0,0.894
2,207,88.123,34.409,1.737,151,5,0,0,0.893
2,208,93.207,34.414,1.33,160,6,0,0,0.873
2,209,84.636,33.802,1.821,176,7,0,0,0.86
2,210,87.307,37.708,1.445,186,8,0,0,0.853
2,211,87.657,36.026,1.641,195,9,0,0,0.851
2,212,90.451,37.755,1.622,25,10,1,1,0.933
2,213,87.304,32.559,0.874,33,1,0,0,0.926
2,214,80.879,32.681,0.907,39,2,0,0,0.912
2,215,87.035,27.658,0.991,45,3,0,0,0.911
2,216,79.958,29.568,0.891,54,4,0,0,0.9
2,217,83.296,32.365,1.072,78,5,1,1,0.983
2,218,88.539,35.531,0.668,96,1,0,0,0.946
2,219,82.481,32.492,1.347,58,2,1,1,0.988
2,220,90.535,31.951,0.866,70,1,0,0,0.999
2,221,83.698,30.477,1.174,86,2,0,0,0.979
2,222,83.803,33.724,0.947,101,3,0,0,0.959
2,223,87.903,33.226,1.471,110,4,0,0,0.957
2,224,88.692,32.343,1.135,89,5,1,1,0.947
2,225,85.975,33.285,1.207,101,1,0,0,0.925
2,226,84.657,34.529,1.477,114,2,0,0,0.933
2,227,86.383,31.598,0.915,126,3,0,0,0.91
2,228,81.778,33.361,1.147,135,4,0,0,0.903
2,229,88.051,35.936,1.398,83,5,1,1,0.984
2,230,85.762,29.526,0.932,100,1,0,0,0.953
2,231,89.758,33.019,1.086,106,2,0,0,0.939
2,232,86.965,32.616,1.256,124,3,0,0,0.911
2,233,88.276,33.739,1.606,142,4,0,0,0.877
2,234,87.364,31.26,1.533,149,5,0,0,0.88
2,235,87.033,36.55,1.38,167,6,0,0,0.874
2,236,90.599,29.209,1.445,179,7,0,0,0.866
2,237,89.077,33.118,1.561,188,8,0,0,0.866
2,238,87.663,31.531,1.852,89,9,1,1,0.942
2,239,83.332,32.444,1.252,103,1,0,0,0.937
2,240,81.283,36.026,1.352,6,2,1,1,0.989
2,241,85.539,30.499,0.966,20,1,0,0,0.959
2,242,80.287,30.638,0.676,29,2,0,0,0.942
2,243,85.655,28.83,0.826,36,3,0,0,0.925
2,244,82.199,33.465,1.114,49,4,0,0,0.906
2,245,83.931,30.215,1.048,57,5,0,0,0.905
2,246,82.032,32.962,0.941,75,6,0,0,0.875
2,247,82.66,29.854,1.085,88,7,0,0,0.858
2,248,90.128,30.751,1.386,104,8,0,0,0.849
2,249,90.424,31.256,1.193,118,9,0,0,0.84
2,250,79.091,32.502,1.394,132,10,0,0,0.815
2,251,91.381,29.952,1.339,40,11,1,1,0.987
2,252,80.509,28.779,1.067,58,1,0,0,0.976
2,253,87.277,29.798,1.029,71,2,0,0,0.961
2,254,81.779,34.546,1.051,86,3,0,0,0.927
2,255,87.378,32.432,0.98,103,4,0,0,0.914
2,256,84.318,28.929,1.479,117,5,0,0,0.911
2,257,84.24,34.918,1.359,70,6,1,1,0.925
2,258,85.297,31.244,1.232,83,1,0,0,0.913
2,259,81.057,35.61,0.974,91,2,0,0,0.882
2,260,89.337,30.053,1.307,108,3,0,0,0.87
2,261,80.933,33.478,1.399,121,4,0,0,0.871
2,262,83.418,35.251,1.285,134,5,0,0,0.857
2,263,81.716,30.068,1.451,144,6,0,0,0.837
2,264,84.765,31.001,1.281,162,7,0,0,0.814
2,265,86.247,36.331,1.728,171,8,0,0,0.795
2,266,86.987,38.376,1.756,187,9,0,0,0.773
2,267,81.373,38.069,1.639,197,10,0,0,0.756
2,268,87.915,32.145,1.868,215,11,0,0,0.744
2,269,89.347,33.394,2.119,233,12,0,0,0.71
2,270,88.511,35.362,1.82,247,13,0,0,0.673
2,271,91.612,34.667,2.186,260,14,0,0,0.651
2,272,92.588,33.238,2.288,276,15,0,0,0.634
2,273,90.196,33.962,2.238,35,16,1,1,0.981
2,274,84.126,30.318,1.051,48,1,0,0,0.967
2,275,82.986,30.956,0.681,55,2,0,0,0.962
2,276,87.118,29.302,1.0,72,3,0,0,0.944
2,277,84.552,27.093,0.822,82,4,0,0,0.937
2,278,80.952,34.349,1.013,91,5,0,0,0.934
2,279,85.982,27.57,1.264,101,6,0,0,0.93
2,280,86.709,29.777,1.47,112,7,0,0,0.918
2,281,84.27,32.369,1.222,123,8,0,0,0.916
2,282,85.402,32.318,1.639,137,9,0,0,0.901
2,283,82.807,32.536,1.569,144,10,0,0,0.893
2,284,84.648,33.159,1.472,152,11,0,0,0.888
2,285,89.317,37.425,1.545,160,12,0,0,0.886
2,286,83.6,30.21,1.484,169,13,0,0,0.881
2,287,86.987,32.193,2.071,88,14,1,1,0.932
2,288,84.953,29.967,1.192,96,1,0,0,0.937
2,289,82.949,30.522,1.24,113,2,0,0,0.904
2,290,86.616,30.359,1.053,122,3,0,0,0.891
2,291,88.61,30.854,1.204,129,4,0,0,0.883
2,292,88.26,31.498,1.301,141,5,0,0,0.862
2,293,89.895,29.042,1.434,153,6,0,0,0.855
2,294,90.277,36.408,1.58,164,7,0,0,0.826
2,295,86.787,31.755,1.591,59,8,1,1,0.955
2,296,86.535,30.024,1.119,71,1,0,0,0.927
2,297,79.301,33.702,1.46,77,2,0,0,0.907
2,298,85.121,31.83,1.315,86,3,0,0,0.9
2,299,85.772,31.537,0.955,98,4,0,0,0.876
2,300,84.065,30.077,1.484,110,5,0,0,0.868
2,301,79.314,30.536,1.336,128,6,0,0,0.832
2,302,88.717,33.35,1.478,89,7,1,1,0.951
2,303,77.843,32.89,1.009,97,1,1,1,0.972
2,304,93.928,33.434,1.154,112,1,0,0,0.949
2,305,89.07,34.689,1.137,124,2,0,0,0.94
2,306,87.827,32.49,1.376,137,3,0,0,0.909
2,307,87.868,32.495,1.388,143,4,0,0,0.906
2,308,82.725,30.905,1.33,154,5,0,0,0.869
2,309,87.542,35.032,1.449,164,6,0,0,0.856
2,310,88.775,34.722,1.368,182,7,0,0,0.817
2,311,88.034,30.406,1.57,194,8,0,0,0.809
2,312,87.778,31.898,1.664,206,9,0,0,0.789
2,313,85.352,33.813,1.432,220,10,0,0,0.769
2,314,90.709,32.764,1.977,237,11,0,0,0.746
2,315,95.078,35.679,2.215,69,12,1,1,0.927
2,316,83.378,32.668,1.12,87,1,0,0,0.907
2,317,79.777,30.645,0.996,102,2,0,0,0.891
2,318,86.027,33.914,1.225,111,3,0,0,0.877
2,319,89.218,33.615,1.256,124,4,0,0,0.868
2,320,83.45,33.347,1.222,34,5,1,1,0.949
2,321,83.154,31.925,1.21,46,1,0,0,0.94
2,322,81.254,29.904,0.997,3,2,1,1,0.981
2,323,83.02,30.403,0.852,15,1,0,0,0.976
2,324,87.327,31.657,0.684,26,2,0,0,0.963
2,325,86.74,30.06,1.045,86,3,1,1,0.925
2,326,86.804,36.851,1.108,104,1,0,0,0.898
2,327,86.655,30.916,1.124,116,2,0,0,0.89
2,328,87.013,34.602,1.509,133,3,0,0,0.872
2,329,84.342,32.12,1.301,141,4,0,0,0.863
2,330,82.234,33.274,1.403,154,5,0,0,0.861
2,331,91.114,34.091,1.516,162,6,0,0,0.854
2,332,87.01,30.442,1.589,177,7,0,0,0.829
2,333,90.144,34.179,1.748,191,8,0,0,0.814
2,334,89.795,34.855,1.567,197,9,0,0,0.814
2,335,87.617,36.259,1.831,209,10,0,0,0.792
2,336,87.707,34.598,1.891,224,11,0,0,0.742
2,337,92.804,34.141,2.36,239,12,0,0,0.711
2,338,89.747,37.798,2.101,255,13,0,0,0.689
2,339,93.527,37.808,2.072,10,14,1,1,0.925
2,340,83.22,32.32,0.516,26,1,0,0,0.916
2,341,88.464,29.748,1.021,38,2,0,0,0.91
2,342,88.181,32.339,0.739,46,3,0,0,0.897
2,343,81.431,29.441,0.815,59,4,0,0,0.878
2,344,90.302,33.844,1.168,67,5,0,0,0.864
2,345,82.022,30.527,1.303,73,6,0,0,0.86
2,346,84.058,33.228,1.215,83,7,0,0,0.839
2,347,86.697,35.444,0.957,41,8,1,1,0.981
2,348,84.776,31.237,1.03,58,1,1,1,0.994
2,349,89.303,32.434,0.993,69,1,0,0,0.994
2,350,84.353,28.624,1.18,80,2,0,0,0.998
2,351,84.844,31.707,0.997,98,3,0,0,0.979
2,352,86.78,31.544,1.22,110,4,0,0,0.961
2,353,87.202,36.682,1.197,120,5,0,0,0.939
2,354,90.009,36.353,1.452,138,6,0,0,0.913
2,355,89.249,34.305,1.433,150,7,0,0,0.913
2,356,85.839,35.566,1.517,160,8,0,0,0.923
2,357,86.747,34.33,1.607,167,9,0,0,0.919
2,358,92.194,36.119,1.436,180,10,0,0,0.906
2,359,94.947,31.959,1.332,186,11,0,0,0.896
2,360,87.232,36.375,1.745,203,12,0,0,0.862
2,361,86.604,36.468,1.545,217,13,0,0,0.839
2,362,90.455,37.863,1.703,223,14,0,0,0.823
2,363,90.992,37.637,1.906,234,15,0,0,0.807
2,364,92.326,30.443,2.08,243,16,0,0,0.8
2,365,91.772,33.394,1.931,259,17,0,0,0.799
3,1,74.738,31.725,0.998,86,25,0,0,0.968
3,2,77.293,32.848,1.327,92,26,0,0,0.955
3,3,80.282,32.384,1.252,110,27,0,0,0.914
3,4,76.402,37.024,1.44,116,28,0,0,0.896
3,5,78.133,33.433,1.135,25,29,1,1,0.936
3,6,79.852,33.067,0.719,31,1,0,0,0.913
3,7,77.421,35.32,0.792,46,2,0,0,0.911
3,8,68.302,35.923,1.079,30,3,1,1,0.954
3,9,76.779,30.195,0.458,38,1,0,0,0.95
3,10,74.035,33.973,0.908,51,2,0,0,0.938
3,11,70.873,31.505,0.85,67,3,0,0,0.933
3,12,74.54,34.263,1.052,74,4,0,0,0.93
3,13,83.805,31.449,1.035,89,5,0,0,0.914
3,14,75.233,35.298,1.372,98,6,0,0,0.892
3,15,78.49,33.807,1.407,111,7,0,0,0.886
3,16,72.377,28.303,1.278,128,8,0,0,0.879
3,17,80.422,36.997,1.55,138,9,0,0,0.865
3,18,77.605,33.008,1.672,156,10,0,0,0.852
3,19,82.697,38.899,1.653,167,11,0,0,0.816
3,20,75.421,37.721,1.699,175,12,0,0,0.81
3,21,79.81,36.46,1.657,190,13,0,0,0.784
3,22,86.134,35.392,1.817,205,14,0,0,0.763
3,23,87.319,39.17,1.799,222,15,0,0,0.732
3,24,82.351,37.81,2.316,239,16,0,0,0.733
3,25,85.845,36.068,2.029,246,17,0,0,0.714
3,26,82.894,35.264,2.372,264,18,0,0,0.679
3,27,82.548,32.789,2.413,272,19,0,0,0.653
3,28,87.833,40.717,1.847,282,20,0,0,0.651
3,29,83.044,38.848,2.114,289,21,0,0,0.62
3,30,83.457,40.772,2.41,304,22,0,0,0.609
3,31,94.422,36.865,2.335,310,23,0,0,0.598
3,32,86.052,40.856,2.438,320,24,0,0,0.562
3,33,82.649,42.744,2.504,335,25,0,0,0.54
3,34,91.357,44.669,2.644,351,26,0,0,0.513
3,35,86.122,40.787,2.858,363,27,0,0,0.492
3,36,95.962,40.232,2.737,375,28,0,0,0.468
3,37,86.539,43.514,3.001,392,29,0,0,0.436
3,38,89.23,43.351,2.838,401,30,0,0,0.416
3,39,88.625,41.383,2.665,408,31,0,0,0.401
3,40,90.928,41.926,3.071,423,32,0,0,0.373
3,41,92.105,43.816,2.882,80,33,1,1,0.984
3,42,76.972,34.618,1.048,89,1,0,0,0.989
3,43,77.696,32.529,1.064,96,2,0,0,1.0
3,44,77.407,36.446,1.265,113,3,0,0,0.991
3,45,85.552,32.046,1.693,131,4,0,0,0.978
3,46,80.985,32.824,1.491,141,5,0,0,0.964
3,47,76.914,37.213,1.326,157,6,0,0,0.937
3,48,76.419,31.196,1.641,15,7,1,1,0.954
3,49,75.215,34.03,0.695,33,1,0,0,0.931
3,50,77.466,29.188,0.797,48,2,0,0,0.897
3,51,76.018,29.441,1.057,66,3,0,0,0.875
3,52,84.329,35.679,0.989,72,4,0,0,0.866
3,53,79.374,35.082,1.373,83,5,0,0,0.853
3,54,81.84,38.65,0.863,97,6,0,0,0.838
3,55,76.738,32.439,1.016,109,7,0,0,0.819
3,56,78.259,37.064,1.1,125,8,0,0,0.804
3,57,79.476,38.573,1.64,136,9,0,0,0.792
3,58,81.122,36.662,1.401,143,10,0,0,0.798
3,59,79.447,39.136,1.252,157,11,0,0,0.775
3,60,77.877,36.115,1.838,173,12,0,0,0.749
3,61,80.753,32.745,1.585,184,13,0,0,0.739
3,62,87.149,40.618,1.774,190,14,0,0,0.719
3,63,76.506,37.483,2.014,202,15,0,0,0.7
3,64,82.233,41.659,1.843,13,16,1,1,0.934
3,65,78.418,32.85,0.862,25,1,0,0,0.91
3,66,80.248,34.141,0.566,36,2,0,0,0.879
3,67,76.239,33.238,1.134,52,3,0,0,0.859
3,68,84.416,35.553,1.127,65,4,0,0,0.85
3,69,79.41,34.486,1.12,82,5,0,0,0.835
3,70,75.344,32.286,1.141,55,6,1,1,0.925
3,71,81.699,34.238,0.953,63,1,0,0,0.912
3,72,89.576,36.741,1.252,66,2,1,1,0.95
3,73,78.5,32.487,1.152,82,1,0,0,0.935
3,74,76.96,38.27,1.335,92,2,0,0,0.936
3,75,82.798,37.275,1.086,107,3,0,0,0.914
3,76,82.541,33.449,1.018,125,4,0,0,0.907
3,77,79.851,32.269,1.355,99,5,1,1,0.951
3,78,82.996,36.059,1.422,112,1,0,0,0.94
3,79,81.436,37.89,0.948,125,2,0,0,0.929
3,80,81.955,39.943,1.313,93,3,1,1,0.907
3,81,83.01,37.205,1.439,34,1,1,1,0.978
3,82,71.928,34.127,1.077,45,1,0,0,0.946
3,83,83.501,34.49,1.112,54,2,0,0,0.932
3,84,86.257,35.736,0.746,61,3,0,0,0.918
3,85,78.215,35.948,0.826,71,4,0,0,0.897
3,86,82.421,37.679,1.086,84,5,0,0,0.878
3,87,81.005,35.183,1.013,93,6,0,0,0.853
3,88,80.771,37.298,1.335,59,7,1,1,0.99
3,89,79.103,37.946,1.447,74,1,0,0,0.968
3,90,76.613,35.709,0.936,89,2,0,0,0.95
3,91,83.729,33.448,1.298,105,3,0,0,0.941
3,92,82.642,34.961,1.259,43,4,1,1,0.971
3,93,83.289,32.566,0.747,49,1,0,0,0.953
3,94,75.709,32.001,0.859,62,2,0,0,0.945
3,95,81.66,35.919,1.036,73,3,0,0,0.932
3,96,83.747,36.644,1.063,62,4,1,1,0.999
3,97,78.183,35.132,0.918,71,1,0,0,0.996
3,98,79.153,32.935,1.123,82,2,0,0,0.978
3,99,82.828,32.497,0.854,100,3,0,0,0.978
3,100,77.939,35.674,1.218,110,4,0,0,0.949
3,101,78.27,33.869,1.467,35,5,1,1,0.982
3,102,82.096,34.951,0.808,89,1,1,1,0.97
3,103,83.003,29.694,1.081,99,1,0,0,0.966
3,104,76.157,37.468,1.088,1,2,1,1,0.903
3,105,83.676,31.401,1.079,15,1,0,0,0.866
3,106,76.868,35.052,0.587,24,2,0,0,0.855
3,107,82.706,36.478,0.734,31,3,0,0,0.849
3,108,76.817,32.588,0.873,40,4,0,0,0.819
3,109,79.699,33.196,1.046,57,5,0,0,0.806
3,110,81.879,34.061,1.116,69,6,0,0,0.801
3,111,83.281,34.062,1.144,82,7,0,0,0.801
3,112,83.034,36.065,1.067,96,8,0,0,0.78
3,113,82.295,34.741,1.395,114,9,0,0,0.759
3,114,79.402,35.408,1.659,123,10,0,0,0.736
3,115,81.809,34.183,1.555,140,11,0,0,0.704
3,116,84.815,34.867,1.455,153,12,0,0,0.683
3,117,84.708,34.916,1.805,169,13,0,0,0.656
3,118,86.578,37.467,1.704,62,14,1,1,0.957
3,119,77.057,36.286,0.935,75,1,0,0,0.93
3,120,86.66,33.883,1.174,93,2,0,0,0.919
3,121,78.372,37.415,1.072,99,3,0,0,0.926
3,122,78.595,34.55,1.231,106,4,0,0,0.933
3,123,85.644,35.932,1.196,116,5,0,0,0.925
3,124,88.877,33.474,0.982,125,6,0,0,0.906
3,125,79.899,34.618,1.126,137,7,0,0,0.891
3,126,80.051,37.624,1.614,154,8,0,0,0.851
3,127,80.478,37.076,1.404,39,9,1,1,0.986
3,128,84.229,31.115,0.936,74,1,1,1,0.944
3,129,80.034,32.077,1.19,85,1,0,0,0.92
3,130,74.658,33.561,0.975,98,2,0,0,0.907
3,131,80.717,32.587,1.444,112,3,0,0,0.9
3,132,78.924,35.817,1.257,126,4,0,0,0.891
3,133,84.698,36.707,1.412,137,5,0,0,0.868
3,134,79.379,37.018,1.344,149,6,0,0,0.848
3,135,78.524,31.717,1.517,166,7,0,0,0.829
3,136,83.532,37.731,1.359,180,8,0,0,0.813
3,137,80.555,36.972,1.714,191,9,0,0,0.802
3,138,78.153,35.129,1.633,89,10,1,1,0.941
3,139,80.709,32.278,1.307,102,1,0,0,0.929
3,140,72.965,36.873,1.724,112,2,0,0,0.923
3,141,80.343,36.474,0.921,122,3,0,0,0.914
3,142,83.958,34.831,1.198,132,4,0,0,0.905
3,143,81.09,37.438,1.63,141,5,0,0,0.904
3,144,82.516,35.927,1.258,148,6,0,0,0.898
3,145,82.202,33.541,1.749,24,7,1,1,0.959
3,146,81.466,33.427,0.37,15,1,1,1,0.998
3,147,78.423,35.154,0.722,32,1,0,0,0.984
3,148,75.076,33.614,1.031,46,2,0,0,0.969
3,149,79.416,31.677,0.969,64,3,0,0,0.957
3,150,72.774,37.048,1.236,81,4,0,0,0.948
3,151,75.432,33.528,0.868,89,5,0,0,0.934
3,152,82.24,33.632,1.212,98,6,0,0,0.911
3,153,82.12,34.237,1.08,94,7,1,1,0.955
3,154,76.103,32.307,1.291,107,1,0,0,0.946
3,155,76.678,36.609,0.84,117,2,0,0,0.939
3,156,78.143,32.569,1.586,134,3,0,0,0.905
3,157,74.91,36.3,1.046,149,4,0,0,0.884
3,158,77.352,35.992,1.448,167,5,0,0,0.874
3,159,85.179,38.19,1.593,181,6,0,0,0.85
3,160,76.42,35.828,1.347,196,7,0,0,0.825
3,161,80.544,39.485,1.877,12,8,1,1,0.913
3,162,72.758,31.742,0.779,21,1,0,0,0.915
3,163,75.006,30.435,0.979,31,2,0,0,0.908
3,164,77.206,36.413,0.998,40,3,0,0,0.904
3,165,80.195,32.757,1.033,51,4,0,0,0.904
3,166,70.143,33.488,0.853,59,5,0,0,0.9
3,167,74.061,34.07,1.037,69,6,0,0,0.885
3,168,77.672,32.491,1.115,75,7,0,0,0.867
3,169,77.203,32.809,0.943,92,8,0,0,0.846
3,170,79.49,34.479,1.166,106,9,0,0,0.835
3,171,74.859,36.635,1.315,114,10,0,0,0.833
3,172,77.415,33.636,1.34,124,11,0,0,0.832
3,173,78.634,30.661,1.4,130,12,0,0,0.805
3,174,74.741,38.031,1.667,136,13,0,0,0.794
3,175,83.672,38.349,1.356,150,14,0,0,0.783
3,176,79.459,36.663,1.465,160,15,0,0,0.773
3,177,77.872,32.377,1.461,16,16,1,1,0.917
3,178,72.371,31.784,0.851,32,1,0,0,0.91
3,179,74.236,32.717,1.242,62,2,1,1,0.991
3,180,75.376,35.943,0.653,69,1,0,0,0.979
3,181,75.927,32.403,0.902,75,2,0,0,0.965
3,182,77.526,32.698,1.234,90,3,0,0,0.956
3,183,77.425,35.451,1.314,100,4,0,0,0.949
3,184,80.269,36.611,1.243,113,5,0,0,0.94
3,185,70.648,34.195,1.091,126,6,0,0,0.945
3,186,73.776,29.721,1.208,139,7,0,0,0.935
3,187,76.319,40.109,1.401,150,8,0,0,0.924
3,188,72.339,34.304,1.329,158,9,0,0,0.907
3,189,78.335,31.177,1.656,164,10,0,0,0.901
3,190,82.896,32.967,1.996,174,11,0,0,0.877
3,191,78.1,33.947,1.682,187,12,0,0,0.851
3,192,78.321,34.509,1.559,194,13,0,0,0.846
3,193,81.695,36.65,1.832,201,14,0,0,0.831
3,194,79.664,36.841,1.584,213,15,0,0,0.813
3,195,81.34,31.375,1.712,9,16,1,1,0.96
3,196,67.147,27.455,0.788,24,1,0,0,0.942
3,197,73.717,30.155,0.802,40,2,0,0,0.938
3,198,73.623,35.96,1.026,56,3,0,0,0.932
3,199,70.218,27.741,1.061,62,4,0,0,0.932
3,200,75.548,35.964,0.952,70,5,0,0,0.91
3,201,71.24,28.262,0.944,78,6,0,0,0.895
3,202,73.496,29.293,1.029,72,7,1,1,0.92
3,203,72.39,34.915,0.956,82,1,0,0,0.899
3,204,72.479,33.917,0.908,89,2,0,0,0.874
3,205,71.962,34.121,1.142,98,3,0,0,0.848
3,206,77.4,33.321,1.353,71,4,1,1,0.993
3,207,78.636,31.133,1.049,89,1,0,0,0.982
3,208,78.984,34.727,1.357,101,2,0,0,0.95
3,209,78.794,36.573,1.402,116,3,0,0,0.941
3,210,73.281,31.665,1.105,131,4,0,0,0.926
3,211,72.993,35.655,1.582,149,5,0,0,0.896
3,212,75.232,34.583,1.632,164,6,0,0,0.867
3,213,75.739,35.16,1.851,173,7,0,0,0.854
3,214,78.768,35.875,1.549,191,8,0,0,0.819
3,215,80.335,36.671,2.208,48,9,1,1,0.959
3,216,71.277,31.863,0.775,61,1,0,0,0.95
3,217,68.958,27.012,0.956,74,2,0,0,0.952
3,218,67.131,32.889,0.832,84,3,0,0,0.945
3,219,73.511,32.417,0.869,99,4,0,0,0.917
3,220,74.356,35.603,1.069,111,5,0,0,0.903
3,221,70.445,29.889,1.433,121,6,0,0,0.878
3,222,70.99,35.961,1.201,136,7,0,0,0.847
3,223,68.619,33.44,1.586,151,8,0,0,0.827
3,224,74.333,38.955,1.137,78,9,1,1,0.925
3,225,74.637,31.793,1.193,95,1,0,0,0.921
3,226,76.032,30.064,1.343,102,2,0,0,0.932
3,227,74.776,31.439,1.197,120,3,0,0,0.908
3,228,72.937,33.757,1.283,129,4,0,0,0.913
3,229,71.261,33.659,1.54,145,5,0,0,0.902
3,230,74.419,33.906,1.462,154,6,0,0,0.915
3,231,76.632,31.987,1.336,164,7,0,0,0.894
3,232,75.159,33.427,1.694,10,8,1,1,0.97
3,233,69.174,29.091,0.772,18,1,0,0,0.951
3,234,67.256,31.093,0.639,27,2,0,0,0.935
3,235,71.65,26.302,1.101,35,3,0,0,0.925
3,236,76.198,29.825,0.942,49,4,0,0,0.929
3,237,70.343,32.457,0.82,56,5,0,0,0.919
3,238,69.759,26.966,0.684,64,6,0,0,0.906
3,239,75.214,28.889,0.769,70,7,0,0,0.903
3,240,66.972,31.288,1.389,82,8,0,0,0.909
3,241,75.085,31.079,1.083,95,9,0,0,0.898
3,242,71.186,31.246,1.22,112,10,0,0,0.886
3,243,67.748,32.91,1.109,60,11,1,1,0.981
3,244,72.185,34.491,0.988,70,1,0,0,0.961
3,245,67.763,33.014,1.194,29,2,1,1,0.902
3,246,70.672,26.401,1.018,39,1,0,0,0.89
3,247,69.3,33.69,0.869,56,2,0,0,0.863
3,248,70.05,30.99,0.965,66,3,0,0,0.853
3,249,74.057,33.176,1.182,83,4,0,0,0.823
3,250,67.339,33.13,1.262,96,5,0,0,0.814
3,251,72.536,32.777,0.808,87,6,1,1,0.928
3,252,69.447,29.913,1.096,96,1,0,0,0.904
3,253,68.126,30.763,1.267,106,2,0,0,0.906
3,254,73.052,33.406,1.383,124,3,0,0,0.894
3,255,79.146,33.691,1.495,142,4,0,0,0.856
3,256,71.052,33.627,1.515,158,5,0,0,0.843
3,257,70.568,34.912,1.35,84,6,1,1,0.962
3,258,66.721,30.75,1.079,102,1,0,0,0.956
3,259,69.531,29.005,1.214,111,2,0,0,0.929
3,260,74.964,32.141,1.266,14,3,1,1,0.988
3,261,69.583,30.21,0.693,28,1,0,0,0.968
3,262,68.745,26.373,1.03,37,2,0,0,0.938
